ensemble_size, batch_size, trial_num, h2d (ms), kernel (ms), d2h (ms)
501, 64, 0, 0.005696, 0.011264, 0.053472
501, 64, 1, 0.00608, 0.010272, 0.048864
501, 64, 2, 0.005632, 0.0104, 0.046592
501, 64, 3, 0.005568, 0.010976, 0.046144
501, 64, 4, 0.005792, 0.01024, 0.047968
501, 64, 5, 0.005696, 0.010592, 0.050016
501, 64, 6, 0.005664, 0.0104, 0.048992
501, 64, 7, 0.005728, 0.010368, 0.046592
501, 64, 8, 0.005568, 0.010464, 0.046912
501, 64, 9, 0.006176, 0.01024, 0.049504
501, 64, 10, 0.006048, 0.01024, 0.050848
501, 64, 11, 0.005728, 0.01104, 0.05008
501, 64, 12, 0.00608, 0.01024, 0.04944
501, 64, 13, 0.005984, 0.01024, 0.049312
501, 64, 14, 0.005504, 0.010912, 0.049376
501, 64, 15, 0.00608, 0.01024, 0.045728
501, 64, 16, 0.006336, 0.01024, 0.049504
501, 64, 17, 0.005536, 0.011264, 0.046304
501, 64, 18, 0.005568, 0.010016, 0.051008
501, 64, 19, 0.005664, 0.010176, 0.046784
501, 64, 20, 0.005376, 0.011072, 0.045312
501, 64, 21, 0.00608, 0.01024, 0.05568
501, 64, 22, 0.00608, 0.01024, 0.046976
501, 64, 23, 0.006016, 0.01024, 0.04656
501, 64, 24, 0.005824, 0.010912, 0.049312
501, 64, 25, 0.006112, 0.01024, 0.049696
501, 64, 26, 0.006208, 0.01024, 0.05024
501, 64, 27, 0.005952, 0.010304, 0.049792
501, 64, 28, 0.005568, 0.01008, 0.046624
501, 64, 29, 0.005504, 0.010432, 0.05024
501, 64, 30, 0.005568, 0.01024, 0.046464
501, 64, 31, 0.00592, 0.01024, 0.049824
501, 64, 32, 0.008576, 0.01024, 0.050432
501, 64, 33, 0.005952, 0.01024, 0.050496
501, 64, 34, 0.005696, 0.01024, 0.046784
501, 64, 35, 0.005888, 0.00992, 0.050784
501, 64, 36, 0.005504, 0.010432, 0.049312
501, 64, 37, 0.0056, 0.00992, 0.050784
501, 64, 38, 0.005888, 0.01024, 0.046496
501, 64, 39, 0.005504, 0.010048, 0.046688
501, 64, 40, 0.005504, 0.010336, 0.049952
501, 64, 41, 0.005504, 0.0112, 0.0488
501, 64, 42, 0.00576, 0.010304, 0.051488
501, 64, 43, 0.00608, 0.01024, 0.046688
501, 64, 44, 0.005632, 0.010336, 0.050624
501, 64, 45, 0.00592, 0.01024, 0.050464
501, 64, 46, 0.005984, 0.01024, 0.047104
501, 64, 47, 0.005728, 0.010336, 0.046656
501, 64, 48, 0.0064, 0.01024, 0.046496
501, 64, 49, 0.005632, 0.010112, 0.050912
501, 100, 0, 0.006464, 0.013536, 0.071488
501, 100, 1, 0.005824, 0.013312, 0.069344
501, 100, 2, 0.005856, 0.013312, 0.073248
501, 100, 3, 0.006208, 0.012672, 0.073536
501, 100, 4, 0.006112, 0.012672, 0.074976
501, 100, 5, 0.005632, 0.01328, 0.068576
501, 100, 6, 0.006016, 0.013312, 0.074752
501, 100, 7, 0.0056, 0.013216, 0.0736
501, 100, 8, 0.005856, 0.013312, 0.075744
501, 100, 9, 0.005856, 0.013088, 0.0688
501, 100, 10, 0.005952, 0.013312, 0.073856
501, 100, 11, 0.005344, 0.013376, 0.07456
501, 100, 12, 0.005728, 0.013312, 0.073184
501, 100, 13, 0.005632, 0.013312, 0.074304
501, 100, 14, 0.00544, 0.013312, 0.068704
501, 100, 15, 0.005888, 0.013312, 0.077312
501, 100, 16, 0.005792, 0.013504, 0.069152
501, 100, 17, 0.006048, 0.013312, 0.067744
501, 100, 18, 0.005536, 0.013312, 0.069024
501, 100, 19, 0.006272, 0.012288, 0.074816
501, 100, 20, 0.006144, 0.012352, 0.068928
501, 100, 21, 0.005504, 0.013312, 0.068416
501, 100, 22, 0.006144, 0.012416, 0.0744
501, 100, 23, 0.005888, 0.013312, 0.072416
501, 100, 24, 0.006016, 0.013312, 0.069152
501, 100, 25, 0.005632, 0.013312, 0.073344
501, 100, 26, 0.005536, 0.013312, 0.073152
501, 100, 27, 0.005856, 0.013312, 0.066976
501, 100, 28, 0.006368, 0.012416, 0.06864
501, 100, 29, 0.006208, 0.012288, 0.073408
501, 100, 30, 0.006304, 0.012288, 0.074272
501, 100, 31, 0.006272, 0.012512, 0.073856
501, 100, 32, 0.00592, 0.013312, 0.068224
501, 100, 33, 0.005632, 0.013056, 0.068224
501, 100, 34, 0.005824, 0.013312, 0.067872
501, 100, 35, 0.005632, 0.013216, 0.07392
501, 100, 36, 0.006112, 0.012288, 0.068224
501, 100, 37, 0.005696, 0.01296, 0.067904
501, 100, 38, 0.005984, 0.012288, 0.069184
501, 100, 39, 0.005888, 0.013312, 0.07248
501, 100, 40, 0.005856, 0.013312, 0.068704
501, 100, 41, 0.005728, 0.013024, 0.074208
501, 100, 42, 0.00608, 0.013312, 0.073824
501, 100, 43, 0.006048, 0.012512, 0.068224
501, 100, 44, 0.005952, 0.013024, 0.074656
501, 100, 45, 0.005888, 0.01328, 0.069216
501, 100, 46, 0.0064, 0.01264, 0.069536
501, 100, 47, 0.005888, 0.013152, 0.074336
501, 100, 48, 0.006176, 0.012288, 0.069184
501, 100, 49, 0.006208, 0.012416, 0.073984
501, 200, 0, 0.00576, 0.018432, 0.133248
501, 200, 1, 0.006336, 0.016384, 0.143424
501, 200, 2, 0.006016, 0.016672, 0.141856
501, 200, 3, 0.006496, 0.016384, 0.133984
501, 200, 4, 0.00576, 0.017408, 0.136736
501, 200, 5, 0.005952, 0.017408, 0.1328
501, 200, 6, 0.006304, 0.016384, 0.133472
501, 200, 7, 0.006304, 0.016384, 0.14352
501, 200, 8, 0.006336, 0.016384, 0.133792
501, 200, 9, 0.005632, 0.017408, 0.14688
501, 200, 10, 0.006208, 0.016512, 0.133696
501, 200, 11, 0.005632, 0.017408, 0.143552
501, 200, 12, 0.0064, 0.016384, 0.133344
501, 200, 13, 0.006496, 0.016384, 0.13712
501, 200, 14, 0.005632, 0.017408, 0.143008
501, 200, 15, 0.005504, 0.017408, 0.143264
501, 200, 16, 0.005856, 0.016448, 0.132832
501, 200, 17, 0.005888, 0.016384, 0.144928
501, 200, 18, 0.006208, 0.016384, 0.13664
501, 200, 19, 0.006112, 0.017408, 0.141696
501, 200, 20, 0.00592, 0.017408, 0.142944
501, 200, 21, 0.006304, 0.016544, 0.143712
501, 200, 22, 0.006368, 0.016384, 0.146208
501, 200, 23, 0.005792, 0.017408, 0.132224
501, 200, 24, 0.006272, 0.016384, 0.132192
501, 200, 25, 0.006432, 0.016384, 0.13264
501, 200, 26, 0.005952, 0.016608, 0.13344
501, 200, 27, 0.0064, 0.016384, 0.1456
501, 200, 28, 0.006336, 0.01648, 0.142432
501, 200, 29, 0.006464, 0.016384, 0.142592
501, 200, 30, 0.00608, 0.016512, 0.14688
501, 200, 31, 0.005536, 0.017408, 0.146144
501, 200, 32, 0.006176, 0.017408, 0.131776
501, 200, 33, 0.005952, 0.017408, 0.132256
501, 200, 34, 0.005888, 0.016768, 0.14224
501, 200, 35, 0.006336, 0.016384, 0.131968
501, 200, 36, 0.00608, 0.016384, 0.137152
501, 200, 37, 0.006816, 0.016384, 0.132224
501, 200, 38, 0.005824, 0.01648, 0.142496
501, 200, 39, 0.005696, 0.017408, 0.142656
501, 200, 40, 0.005728, 0.016384, 0.132832
501, 200, 41, 0.005632, 0.017408, 0.142464
501, 200, 42, 0.006112, 0.016384, 0.141408
501, 200, 43, 0.006144, 0.016384, 0.13552
501, 200, 44, 0.00592, 0.017408, 0.131904
501, 200, 45, 0.00608, 0.016384, 0.132896
501, 200, 46, 0.00576, 0.017408, 0.132224
501, 200, 47, 0.006144, 0.016512, 0.133504
501, 200, 48, 0.005664, 0.017408, 0.140672
501, 200, 49, 0.005856, 0.016384, 0.13312
501, 400, 0, 0.006688, 0.026624, 0.258336
501, 400, 1, 0.006784, 0.024576, 0.258912
501, 400, 2, 0.006944, 0.02384, 0.281056
501, 400, 3, 0.006624, 0.024704, 0.260096
501, 400, 4, 0.006656, 0.024576, 0.281376
501, 400, 5, 0.006464, 0.0256, 0.257888
501, 400, 6, 0.0072, 0.023552, 0.258848
501, 400, 7, 0.007424, 0.023552, 0.2816
501, 400, 8, 0.00688, 0.0256, 0.274688
501, 400, 9, 0.007264, 0.023552, 0.276
501, 400, 10, 0.007392, 0.024576, 0.2584
501, 400, 11, 0.0064, 0.024576, 0.260128
501, 400, 12, 0.007392, 0.023552, 0.263104
501, 400, 13, 0.007008, 0.023552, 0.259104
501, 400, 14, 0.006784, 0.024576, 0.26464
501, 400, 15, 0.006432, 0.0256, 0.258112
501, 400, 16, 0.00688, 0.024576, 0.257632
501, 400, 17, 0.006688, 0.024576, 0.26256
501, 400, 18, 0.006784, 0.024576, 0.2584
501, 400, 19, 0.007136, 0.024576, 0.259712
501, 400, 20, 0.00688, 0.024672, 0.279488
501, 400, 21, 0.00688, 0.024576, 0.27808
501, 400, 22, 0.006752, 0.0256, 0.279424
501, 400, 23, 0.007424, 0.024576, 0.258144
501, 400, 24, 0.007072, 0.023552, 0.277568
501, 400, 25, 0.00704, 0.024768, 0.277536
501, 400, 26, 0.007328, 0.023552, 0.258272
501, 400, 27, 0.007072, 0.024576, 0.2808
501, 400, 28, 0.00672, 0.0256, 0.258432
501, 400, 29, 0.007008, 0.024576, 0.259648
501, 400, 30, 0.0064, 0.0256, 0.258976
501, 400, 31, 0.006304, 0.024576, 0.278784
501, 400, 32, 0.006912, 0.024576, 0.282112
501, 400, 33, 0.006912, 0.0256, 0.258336
501, 400, 34, 0.007008, 0.023552, 0.258464
501, 400, 35, 0.007456, 0.024576, 0.279392
501, 400, 36, 0.007136, 0.02368, 0.259616
501, 400, 37, 0.007168, 0.023616, 0.283136
501, 400, 38, 0.007136, 0.024576, 0.259456
501, 400, 39, 0.00688, 0.024576, 0.260224
501, 400, 40, 0.007296, 0.023552, 0.278784
501, 400, 41, 0.006784, 0.023936, 0.27696
501, 400, 42, 0.007136, 0.023552, 0.283648
501, 400, 43, 0.006912, 0.0248, 0.260928
501, 400, 44, 0.006592, 0.024896, 0.277024
501, 400, 45, 0.006816, 0.024576, 0.278816
501, 400, 46, 0.00672, 0.024576, 0.259104
501, 400, 47, 0.006432, 0.024576, 0.266528
501, 400, 48, 0.00672, 0.0256, 0.27824
501, 400, 49, 0.006816, 0.024576, 0.258432
501, 800, 0, 0.008736, 0.13312, 0.464288
501, 800, 1, 0.008576, 0.119808, 0.481472
501, 800, 2, 0.008992, 0.126112, 0.485888
501, 800, 3, 0.008128, 0.116832, 0.49056
501, 800, 4, 0.008256, 0.115712, 0.490432
501, 800, 5, 0.0088, 0.115712, 0.482688
501, 800, 6, 0.008608, 0.115712, 0.485184
501, 800, 7, 0.008896, 0.113664, 0.483744
501, 800, 8, 0.008768, 0.115712, 0.485312
501, 800, 9, 0.008288, 0.119808, 0.48416
501, 800, 10, 0.008416, 0.116896, 0.491232
501, 800, 11, 0.008416, 0.115712, 0.452576
501, 800, 12, 0.008928, 0.114688, 0.487456
501, 800, 13, 0.0088, 0.114688, 0.48496
501, 800, 14, 0.008512, 0.115744, 0.481792
501, 800, 15, 0.008928, 0.118784, 0.448864
501, 800, 16, 0.009024, 0.114688, 0.488256
501, 800, 17, 0.009056, 0.114688, 0.487968
501, 800, 18, 0.008736, 0.114688, 0.489472
501, 800, 19, 0.008768, 0.113792, 0.486464
501, 800, 20, 0.008736, 0.114688, 0.488064
501, 800, 21, 0.008224, 0.123904, 0.486144
501, 800, 22, 0.008608, 0.114688, 0.487776
501, 800, 23, 0.008672, 0.114688, 0.48768
501, 800, 24, 0.008704, 0.11488, 0.487648
501, 800, 25, 0.008608, 0.11472, 0.4504
501, 800, 26, 0.008768, 0.116736, 0.49296
501, 800, 27, 0.008992, 0.114688, 0.48448
501, 800, 28, 0.008864, 0.113664, 0.488768
501, 800, 29, 0.008352, 0.114688, 0.489152
501, 800, 30, 0.00896, 0.114688, 0.472352
501, 800, 31, 0.008512, 0.115712, 0.491392
501, 800, 32, 0.008832, 0.113664, 0.447648
501, 800, 33, 0.00912, 0.115712, 0.481312
501, 800, 34, 0.008384, 0.115712, 0.452384
501, 800, 35, 0.008256, 0.114688, 0.490464
501, 800, 36, 0.008608, 0.115712, 0.490464
501, 800, 37, 0.009024, 0.114688, 0.490016
501, 800, 38, 0.008224, 0.11488, 0.589312
501, 800, 39, 0.009056, 0.115712, 0.501408
501, 800, 40, 0.009472, 0.116736, 0.497792
501, 800, 41, 0.00864, 0.12288, 0.50064
501, 800, 42, 0.008864, 0.115712, 0.570816
501, 800, 43, 0.00816, 0.115712, 0.454528
501, 800, 44, 0.0088, 0.114848, 0.480768
501, 800, 45, 0.008544, 0.11472, 0.482112
501, 800, 46, 0.008512, 0.114688, 0.485216
501, 800, 47, 0.008192, 0.11776, 0.47968
501, 800, 48, 0.009376, 0.118784, 0.48416
501, 800, 49, 0.00864, 0.114688, 0.489376
501, 1600, 0, 0.008576, 0.121856, 1.29885
501, 1600, 1, 0.008224, 0.11776, 0.487616
501, 1600, 2, 0.009376, 0.113664, 0.449344
501, 1600, 3, 0.00864, 0.115712, 0.485216
501, 1600, 4, 0.00896, 0.119808, 0.485248
501, 1600, 5, 0.0088, 0.11472, 0.454432
501, 1600, 6, 0.009088, 0.114688, 0.493504
501, 1600, 7, 0.008288, 0.115968, 0.488384
501, 1600, 8, 0.008928, 0.114688, 0.486656
501, 1600, 9, 0.009056, 0.116736, 0.483008
501, 1600, 10, 0.008352, 0.120832, 0.50016
501, 1600, 11, 0.009824, 0.122816, 0.492736
501, 1600, 12, 0.008608, 0.115712, 0.490912
501, 1600, 13, 0.00864, 0.121024, 0.48992
501, 1600, 14, 0.0088, 0.114784, 0.451136
501, 1600, 15, 0.00864, 0.114688, 0.48464
501, 1600, 16, 0.008832, 0.116736, 0.48496
501, 1600, 17, 0.017024, 0.143488, 0.481408
501, 1600, 18, 0.008672, 0.119808, 0.491776
501, 1600, 19, 0.008736, 0.11776, 0.494336
501, 1600, 20, 0.008672, 0.116736, 0.489056
501, 1600, 21, 0.008416, 0.115712, 0.457376
501, 1600, 22, 0.008288, 0.114688, 0.484064
501, 1600, 23, 0.009184, 0.114688, 0.483904
501, 1600, 24, 0.009088, 0.120832, 0.463776
501, 1600, 25, 0.008864, 0.116736, 0.487584
501, 1600, 26, 0.008288, 0.115712, 0.485088
501, 1600, 27, 0.00896, 0.11264, 0.490304
501, 1600, 28, 0.008544, 0.114688, 0.484288
501, 1600, 29, 0.008896, 0.115712, 0.482848
501, 1600, 30, 0.008928, 0.115712, 0.48304
501, 1600, 31, 0.008704, 0.113664, 0.455328
501, 1600, 32, 0.008864, 0.115712, 0.454912
501, 1600, 33, 0.008768, 0.114048, 0.486624
501, 1600, 34, 0.008928, 0.113664, 0.484672
501, 1600, 35, 0.00928, 0.114688, 0.449024
501, 1600, 36, 0.00816, 0.123904, 0.485952
501, 1600, 37, 0.008736, 0.112992, 0.454688
501, 1600, 38, 0.008896, 0.113664, 0.455648
501, 1600, 39, 0.00864, 0.11776, 0.490656
501, 1600, 40, 0.008896, 0.116736, 0.485888
501, 1600, 41, 0.00912, 0.113664, 0.487552
501, 1600, 42, 0.0088, 0.115872, 0.483584
501, 1600, 43, 0.009184, 0.114688, 0.487296
501, 1600, 44, 0.009024, 0.115712, 0.488448
501, 1600, 45, 0.00864, 0.113952, 0.48976
501, 1600, 46, 0.009248, 0.113696, 0.491488
501, 1600, 47, 0.009056, 0.113664, 0.494272
501, 1600, 48, 0.008832, 0.117888, 0.447968
501, 1600, 49, 0.008224, 0.116736, 0.484512
501, 3200, 0, 0.00864, 0.124256, 0.483776
501, 3200, 1, 0.007968, 0.115904, 0.489792
501, 3200, 2, 0.008384, 0.116736, 0.489024
501, 3200, 3, 0.00912, 0.114688, 0.484224
501, 3200, 4, 0.008672, 0.115712, 0.482336
501, 3200, 5, 0.009216, 0.115712, 0.482976
501, 3200, 6, 0.00896, 0.115712, 0.44848
501, 3200, 7, 0.00864, 0.114688, 0.490464
501, 3200, 8, 0.008096, 0.116736, 0.451232
501, 3200, 9, 0.008992, 0.113856, 0.490784
501, 3200, 10, 0.008608, 0.114688, 0.454592
501, 3200, 11, 0.008736, 0.115712, 0.485312
501, 3200, 12, 0.008576, 0.121856, 0.446912
501, 3200, 13, 0.00832, 0.114752, 0.4544
501, 3200, 14, 0.008704, 0.115712, 0.486592
501, 3200, 15, 0.008384, 0.114688, 0.456256
501, 3200, 16, 0.008896, 0.115712, 0.485024
501, 3200, 17, 0.008736, 0.115712, 0.484672
501, 3200, 18, 0.008704, 0.124928, 0.450912
501, 3200, 19, 0.008768, 0.115008, 0.454304
501, 3200, 20, 0.008256, 0.114688, 0.489568
501, 3200, 21, 0.008064, 0.114688, 0.492224
501, 3200, 22, 0.009088, 0.114688, 0.488032
501, 3200, 23, 0.008288, 0.11888, 0.485216
501, 3200, 24, 0.008672, 0.121856, 0.482912
501, 3200, 25, 0.009056, 0.113664, 0.490112
501, 3200, 26, 0.009056, 0.114688, 0.455456
501, 3200, 27, 0.008608, 0.114688, 0.486368
501, 3200, 28, 0.008064, 0.114688, 0.483008
501, 3200, 29, 0.009152, 0.11392, 0.447872
501, 3200, 30, 0.008544, 0.121856, 0.48496
501, 3200, 31, 0.00848, 0.113664, 0.452864
501, 3200, 32, 0.009088, 0.113664, 0.489216
501, 3200, 33, 0.008992, 0.113664, 0.485248
501, 3200, 34, 0.008768, 0.114688, 0.48384
501, 3200, 35, 0.00864, 0.114688, 0.482816
501, 3200, 36, 0.00864, 0.116736, 0.48384
501, 3200, 37, 0.008256, 0.113664, 0.491072
501, 3200, 38, 0.008576, 0.115712, 0.49184
501, 3200, 39, 0.008384, 0.114688, 0.480864
501, 3200, 40, 0.008896, 0.113664, 0.483072
501, 3200, 41, 0.008992, 0.113664, 0.481312
501, 3200, 42, 0.008832, 0.115712, 0.448192
501, 3200, 43, 0.008608, 0.113664, 0.490112
501, 3200, 44, 0.008576, 0.114688, 0.488704
501, 3200, 45, 0.008896, 0.114688, 0.447936
501, 3200, 46, 0.008224, 0.114688, 0.486048
501, 3200, 47, 0.008416, 0.114016, 0.4488
501, 3200, 48, 0.008736, 0.116736, 0.483168
501, 3200, 49, 0.00912, 0.114016, 0.452704
501, 6400, 0, 0.008544, 0.11984, 0.4872
501, 6400, 1, 0.008448, 0.114688, 0.486368
501, 6400, 2, 0.008448, 0.11472, 0.606208
501, 6400, 3, 0.009408, 0.115712, 0.498816
501, 6400, 4, 0.009536, 0.116, 0.607552
501, 6400, 5, 0.0088, 0.114688, 0.448608
501, 6400, 6, 0.008128, 0.115712, 0.484544
501, 6400, 7, 0.008192, 0.120832, 0.486272
501, 6400, 8, 0.008448, 0.114688, 0.488768
501, 6400, 9, 0.008992, 0.114688, 0.454464
501, 6400, 10, 0.008704, 0.113664, 0.485984
501, 6400, 11, 0.008896, 0.115712, 0.480768
501, 6400, 12, 0.009184, 0.115808, 0.485376
501, 6400, 13, 0.008992, 0.114688, 0.452608
501, 6400, 14, 0.008672, 0.113792, 0.486368
501, 6400, 15, 0.0088, 0.113664, 0.491776
501, 6400, 16, 0.008128, 0.114688, 0.448928
501, 6400, 17, 0.008288, 0.114688, 0.483488
501, 6400, 18, 0.00896, 0.115712, 0.482752
501, 6400, 19, 0.008416, 0.115712, 0.482048
501, 6400, 20, 0.00912, 0.113664, 0.49056
501, 6400, 21, 0.008256, 0.115712, 0.487936
501, 6400, 22, 0.008448, 0.11264, 0.490272
501, 6400, 23, 0.008672, 0.115072, 0.486336
501, 6400, 24, 0.008512, 0.114688, 0.481952
501, 6400, 25, 0.008608, 0.115712, 0.451744
501, 6400, 26, 0.009024, 0.113664, 0.487872
501, 6400, 27, 0.008224, 0.115712, 0.470112
501, 6400, 28, 0.009568, 0.114976, 0.488992
501, 6400, 29, 0.008832, 0.114688, 0.487808
501, 6400, 30, 0.008832, 0.113664, 0.48416
501, 6400, 31, 0.009184, 0.114688, 0.487488
501, 6400, 32, 0.00832, 0.121856, 0.4848
501, 6400, 33, 0.008672, 0.114816, 0.49264
501, 6400, 34, 0.008736, 0.113664, 0.487648
501, 6400, 35, 0.00864, 0.114688, 0.485376
501, 6400, 36, 0.008704, 0.114784, 0.485632
501, 6400, 37, 0.008256, 0.114688, 0.483392
501, 6400, 38, 0.008864, 0.114688, 0.486688
501, 6400, 39, 0.008672, 0.113664, 0.488544
501, 6400, 40, 0.008512, 0.11392, 0.492832
501, 6400, 41, 0.00864, 0.119808, 0.491008
501, 6400, 42, 0.008192, 0.115712, 0.500384
501, 6400, 43, 0.008704, 0.115712, 0.44704
501, 6400, 44, 0.009568, 0.114688, 0.482272
501, 6400, 45, 0.008928, 0.12288, 0.487168
501, 6400, 46, 0.008288, 0.114688, 0.49024
501, 6400, 47, 0.008512, 0.113664, 0.490176
501, 6400, 48, 0.008864, 0.113664, 0.451136
501, 6400, 49, 0.008288, 0.115712, 0.480576
501, 10000, 0, 0.009216, 0.117792, 0.484224
501, 10000, 1, 0.00816, 0.11584, 0.453728
501, 10000, 2, 0.008992, 0.120832, 0.48496
501, 10000, 3, 0.008832, 0.114688, 0.490272
501, 10000, 4, 0.008288, 0.118784, 0.497984
501, 10000, 5, 0.008864, 0.116736, 0.449408
501, 10000, 6, 0.009024, 0.115776, 0.488
501, 10000, 7, 0.00896, 0.115808, 0.481056
501, 10000, 8, 0.00848, 0.114688, 0.448928
501, 10000, 9, 0.008608, 0.113792, 0.489664
501, 10000, 10, 0.008544, 0.114848, 0.490784
501, 10000, 11, 0.008448, 0.114688, 0.485184
501, 10000, 12, 0.008864, 0.114688, 0.449216
501, 10000, 13, 0.008416, 0.114976, 0.481344
501, 10000, 14, 0.008352, 0.116736, 0.449984
501, 10000, 15, 0.008224, 0.114688, 0.490336
501, 10000, 16, 0.008672, 0.113664, 0.489952
501, 10000, 17, 0.008384, 0.114688, 0.448128
501, 10000, 18, 0.008736, 0.114688, 0.485536
501, 10000, 19, 0.008512, 0.116736, 0.451168
501, 10000, 20, 0.00848, 0.115712, 0.452064
501, 10000, 21, 0.008288, 0.114688, 0.454176
501, 10000, 22, 0.009088, 0.114688, 0.490944
501, 10000, 23, 0.008672, 0.114688, 0.460704
501, 10000, 24, 0.00864, 0.113664, 0.450336
501, 10000, 25, 0.008192, 0.115712, 0.484192
501, 10000, 26, 0.008192, 0.120832, 0.483424
501, 10000, 27, 0.0088, 0.114688, 0.48896
501, 10000, 28, 0.008736, 0.114688, 0.45248
501, 10000, 29, 0.008512, 0.114688, 0.453728
501, 10000, 30, 0.008256, 0.116736, 0.485952
501, 10000, 31, 0.00848, 0.115712, 0.481376
501, 10000, 32, 0.008864, 0.119808, 0.448512
501, 10000, 33, 0.008032, 0.11472, 0.454368
501, 10000, 34, 0.008128, 0.114688, 0.454304
501, 10000, 35, 0.009024, 0.1128, 0.44896
501, 10000, 36, 0.00832, 0.113664, 0.48528
501, 10000, 37, 0.008416, 0.115712, 0.485216
501, 10000, 38, 0.008704, 0.114688, 0.453536
501, 10000, 39, 0.009024, 0.114688, 0.488896
501, 10000, 40, 0.008224, 0.114688, 0.490656
501, 10000, 41, 0.008992, 0.113856, 0.489504
501, 10000, 42, 0.008928, 0.115712, 0.484096
501, 10000, 43, 0.009088, 0.114688, 0.485056
501, 10000, 44, 0.00896, 0.119072, 0.480832
501, 10000, 45, 0.008416, 0.115424, 0.490592
501, 10000, 46, 0.008384, 0.115712, 0.489312
501, 10000, 47, 0.009024, 0.113664, 0.486304
501, 10000, 48, 0.008544, 0.114688, 0.486624
501, 10000, 49, 0.008608, 0.114688, 0.451232
399, 1, 0, 0.006848, 0.02144, 0.00992
399, 1, 1, 0.007808, 0.011552, 0.00912
399, 1, 2, 0.006176, 0.008192, 0.0072
399, 1, 3, 0.006112, 0.008192, 0.006656
399, 1, 4, 0.00544, 0.00832, 0.00656
399, 1, 5, 0.006176, 0.008192, 0.00656
399, 1, 6, 0.005824, 0.008192, 0.00704
399, 1, 7, 0.005952, 0.009216, 0.00704
399, 1, 8, 0.005408, 0.007904, 0.006848
399, 1, 9, 0.00576, 0.008192, 0.006464
399, 1, 10, 0.005824, 0.008192, 0.006368
399, 1, 11, 0.005984, 0.008192, 0.005856
399, 1, 12, 0.005568, 0.008192, 0.00624
399, 1, 13, 0.005472, 0.008192, 0.006656
399, 1, 14, 0.00544, 0.00816, 0.006816
399, 1, 15, 0.005472, 0.00816, 0.010624
399, 1, 16, 0.006304, 0.009216, 0.00704
399, 1, 17, 0.005568, 0.00832, 0.00656
399, 1, 18, 0.005728, 0.008192, 0.00592
399, 1, 19, 0.00576, 0.008, 0.012896
399, 1, 20, 0.005984, 0.008192, 0.006496
399, 1, 21, 0.005472, 0.008064, 0.006432
399, 1, 22, 0.00592, 0.008192, 0.006048
399, 1, 23, 0.005792, 0.008192, 0.005888
399, 1, 24, 0.005568, 0.008192, 0.006656
399, 1, 25, 0.006144, 0.007168, 0.006528
399, 1, 26, 0.005344, 0.008, 0.00656
399, 1, 27, 0.006048, 0.007456, 0.0064
399, 1, 28, 0.006112, 0.007424, 0.00656
399, 1, 29, 0.00544, 0.00784, 0.006624
399, 1, 30, 0.0056, 0.008192, 0.00672
399, 1, 31, 0.005696, 0.008192, 0.006368
399, 1, 32, 0.005984, 0.008192, 0.006304
399, 1, 33, 0.005888, 0.008192, 0.005888
399, 1, 34, 0.005696, 0.008192, 0.006432
399, 1, 35, 0.00544, 0.008288, 0.006304
399, 1, 36, 0.00528, 0.008032, 0.00656
399, 1, 37, 0.00544, 0.007904, 0.00688
399, 1, 38, 0.005728, 0.008192, 0.006368
399, 1, 39, 0.005376, 0.011264, 0.011616
399, 1, 40, 0.005728, 0.00912, 0.007776
399, 1, 41, 0.005568, 0.008192, 0.006432
399, 1, 42, 0.005248, 0.008224, 0.006496
399, 1, 43, 0.005408, 0.008032, 0.007424
399, 1, 44, 0.005344, 0.008064, 0.00656
399, 1, 45, 0.00592, 0.008192, 0.006112
399, 1, 46, 0.005536, 0.008192, 0.006272
399, 1, 47, 0.005472, 0.008192, 0.006336
399, 1, 48, 0.01248, 0.011008, 0.007456
399, 1, 49, 0.006112, 0.008192, 0.006016
399, 2, 0, 0.005632, 0.009216, 0.007328
399, 2, 1, 0.005568, 0.00816, 0.007232
399, 2, 2, 0.005408, 0.00896, 0.00672
399, 2, 3, 0.005536, 0.008928, 0.006144
399, 2, 4, 0.006016, 0.008192, 0.006816
399, 2, 5, 0.005536, 0.007904, 0.007328
399, 2, 6, 0.0056, 0.008192, 0.007552
399, 2, 7, 0.005568, 0.008064, 0.0072
399, 2, 8, 0.005024, 0.009216, 0.006624
399, 2, 9, 0.006272, 0.008192, 0.006688
399, 2, 10, 0.005632, 0.008256, 0.00688
399, 2, 11, 0.005472, 0.008128, 0.0072
399, 2, 12, 0.00512, 0.009216, 0.006272
399, 2, 13, 0.006208, 0.008192, 0.006272
399, 2, 14, 0.005984, 0.007168, 0.007456
399, 2, 15, 0.005376, 0.008832, 0.006112
399, 2, 16, 0.005472, 0.008224, 0.007104
399, 2, 17, 0.005984, 0.008032, 0.006944
399, 2, 18, 0.005536, 0.00816, 0.006976
399, 2, 19, 0.005664, 0.008288, 0.007168
399, 2, 20, 0.00592, 0.008192, 0.006656
399, 2, 21, 0.005824, 0.008192, 0.00688
399, 2, 22, 0.005568, 0.008192, 0.007584
399, 2, 23, 0.006048, 0.008192, 0.006464
399, 2, 24, 0.005984, 0.008192, 0.00672
399, 2, 25, 0.005792, 0.013312, 0.007264
399, 2, 26, 0.005728, 0.008192, 0.006976
399, 2, 27, 0.005472, 0.008288, 0.006624
399, 2, 28, 0.005504, 0.008192, 0.006656
