ensemble_size, batch_size, trial_num, predict (ms)
699,16,27,0.395964
699,16,28,0.402234
699,16,29,0.395994
699,16,30,0.402354
699,16,31,0.397464
699,16,32,0.394854
699,16,33,0.402534
699,16,34,0.396983
699,16,35,0.407415
699,16,36,0.396834
699,16,37,0.394504
699,16,38,0.400584
699,16,39,0.396874
699,16,40,0.430825
699,16,41,0.428145
699,16,42,0.404614
699,16,43,0.408775
699,16,44,0.398764
699,16,45,0.400354
699,16,46,0.401224
699,16,47,0.393864
699,16,48,0.402864
699,16,49,0.393944
699,32,0,0.552249
699,32,1,0.530779
699,32,2,0.538069
699,32,3,0.534809
699,32,4,0.628523
699,32,5,0.537678
699,32,6,0.548719
699,32,7,0.545639
699,32,8,0.535449
699,32,9,0.541579
699,32,10,0.533349
699,32,11,0.538859
699,32,12,0.550149
699,32,13,0.532619
699,32,14,0.536499
699,32,15,0.533949
699,32,16,0.541639
699,32,17,0.535219
699,32,18,0.541399
699,32,19,0.535048
699,32,20,0.53909
699,32,21,0.534469
699,32,22,0.56001
699,32,23,0.5711
699,32,24,0.56028
699,32,25,0.554089
699,32,26,0.54676
699,32,27,0.544759
699,32,28,0.537909
699,32,29,0.542009
699,32,30,0.532849
699,32,31,0.538909
699,32,32,0.532078
699,32,33,0.537619
699,32,34,0.531849
699,32,35,0.544709
699,32,36,0.538109
699,32,37,0.532809
699,32,38,0.536539
699,32,39,0.631952
699,32,40,0.538459
699,32,41,0.527659
699,32,42,0.533558
699,32,43,0.527179
699,32,44,0.531849
699,32,45,0.525948
699,32,46,0.534739
699,32,47,0.532409
699,32,48,0.526708
699,32,49,0.56205
699,64,0,0.804278
699,64,1,0.792608
699,64,2,0.811379
699,64,3,0.789528
699,64,4,0.785918
699,64,5,0.785828
699,64,6,0.783117
699,64,7,0.778387
699,64,8,0.782847
699,64,9,0.790788
699,64,10,0.786378
699,64,11,6.62736
699,64,12,0.807238
699,64,13,0.795568
699,64,14,0.785548
699,64,15,0.778427
699,64,16,0.784718
699,64,17,0.790388
699,64,18,0.786157
699,64,19,0.800169
699,64,20,0.785127
699,64,21,0.789428
699,64,22,0.786917
699,64,23,0.793077
699,64,24,0.790978
699,64,25,0.779428
699,64,26,0.788477
699,64,27,0.784747
699,64,28,0.782918
699,64,29,0.783947
699,64,30,0.781868
699,64,31,0.782667
699,64,32,0.785468
699,64,33,0.800568
699,64,34,0.786108
699,64,35,0.787727
699,64,36,0.783538
699,64,37,0.784248
699,64,38,0.786967
699,64,39,0.775887
699,64,40,0.784247
699,64,41,0.785678
699,64,42,0.782807
699,64,43,0.789228
699,64,44,0.777307
699,64,45,0.782497
699,64,46,0.783128
699,64,47,0.784587
699,64,48,0.809889
699,64,49,0.788337
699,100,0,0.892791
699,100,1,0.873681
699,100,2,0.8626
699,100,3,0.87819
699,100,4,0.866511
699,100,5,0.86707
699,100,6,0.850279
699,100,7,0.869741
699,100,8,0.851
699,100,9,0.85664
699,100,10,0.84616
699,100,11,0.85003
699,100,12,0.84685
699,100,13,0.842209
699,100,14,0.84362
699,100,15,0.84971
699,100,16,0.840559
699,100,17,0.84848
699,100,18,0.8436
699,100,19,0.84401
699,100,20,0.848199
699,100,21,0.86111
699,100,22,0.841269
699,100,23,0.845709
699,100,24,0.84536
699,100,25,0.84341
699,100,26,0.86112
699,100,27,0.727176
699,100,28,0.661493
699,100,29,0.659323
699,100,30,0.671054
699,100,31,0.651543
699,100,32,0.651953
699,100,33,0.644402
699,100,34,0.643113
699,100,35,0.653973
699,100,36,0.651863
699,100,37,0.641603
699,100,38,0.670163
699,100,39,0.674084
699,100,40,0.657233
699,100,41,0.684914
699,100,42,0.682714
699,100,43,0.679844
699,100,44,0.675034
699,100,45,0.667063
699,100,46,0.645513
699,100,47,0.649893
699,100,48,0.640753
699,100,49,0.647702
699,200,0,0.772256
699,200,1,0.756566
699,200,2,0.751727
699,200,3,0.755996
699,200,4,0.757287
699,200,5,0.752977
699,200,6,0.754306
699,200,7,0.744576
699,200,8,0.758437
699,200,9,0.741966
699,200,10,0.751986
699,200,11,0.742687
699,200,12,0.766297
699,200,13,0.747036
699,200,14,0.743806
699,200,15,0.751306
699,200,16,0.889802
699,200,17,0.780407
699,200,18,0.779788
699,200,19,0.793228
699,200,20,0.802318
699,200,21,0.785588
699,200,22,1.00312
699,200,23,1.21707
699,200,24,11.268
699,200,25,0.777337
699,200,26,0.765297
699,200,27,0.752016
699,200,28,0.774347
699,200,29,0.750486
699,200,30,0.756117
699,200,31,0.752186
699,200,32,0.743756
699,200,33,0.757657
699,200,34,0.759287
699,200,35,0.762757
699,200,36,0.757126
699,200,37,0.758527
699,200,38,0.755947
699,200,39,0.760376
699,200,40,0.755237
699,200,41,0.759617
699,200,42,0.747526
699,200,43,0.772137
699,200,44,0.754766
699,200,45,0.748096
699,200,46,0.760527
699,200,47,0.768677
699,200,48,0.751116
699,200,49,0.753947
699,400,0,0.841259
699,400,1,0.825979
699,400,2,0.957554
699,400,3,0.983895
699,400,4,0.971234
699,400,5,0.978574
699,400,6,0.974324
699,400,7,0.915933
699,400,8,0.821499
699,400,9,0.826559
699,400,10,0.787877
699,400,11,0.814288
699,400,12,0.803798
699,400,13,0.809759
699,400,14,0.804208
699,400,15,0.794908
699,400,16,0.805249
699,400,17,0.818208
699,400,18,0.807218
699,400,19,0.798768
699,400,20,0.789548
699,400,21,0.813598
699,400,22,0.799759
699,400,23,0.792158
699,400,24,0.803708
699,400,25,0.807458
699,400,26,0.789778
699,400,27,0.801078
699,400,28,0.802348
699,400,29,0.816419
699,400,30,0.808028
699,400,31,0.789557
699,400,32,0.790188
699,400,33,0.825239
699,400,34,0.815029
699,400,35,0.802218
699,400,36,0.793378
699,400,37,0.838649
699,400,38,1.14181
699,400,39,1.15784
699,400,40,0.981515
699,400,41,0.985825
699,400,42,0.957074
699,400,43,0.813088
699,400,44,0.825829
699,400,45,0.831609
699,400,46,0.792868
699,400,47,0.811429
699,400,48,0.798258
699,400,49,0.817159
699,800,0,1.29031
699,800,1,1.1635
699,800,2,1.13792
699,800,3,1.14831
699,800,4,1.13647
699,800,5,1.13496
699,800,6,1.23972
699,800,7,1.1282
699,800,8,1.16135
699,800,9,1.14415
699,800,10,1.12471
699,800,11,1.13522
699,800,12,1.13444
699,800,13,1.25686
699,800,14,1.48624
699,800,15,1.49232
699,800,16,1.51217
699,800,17,1.27668
699,800,18,1.13889
699,800,19,10.9421
699,800,20,1.33498
699,800,21,1.15675
699,800,22,1.1349
699,800,23,1.13555
699,800,24,1.1377
699,800,25,1.13703
699,800,26,1.12574
699,800,27,1.24767
699,800,28,1.13699
699,800,29,1.15127
699,800,30,1.48942
699,800,31,1.48963
699,800,32,1.49553
699,800,33,1.38323
699,800,34,1.23876
699,800,35,1.14535
699,800,36,1.13006
699,800,37,1.13014
699,800,38,1.12935
699,800,39,1.14114
699,800,40,1.40275
699,800,41,1.36308
699,800,42,1.16929
699,800,43,1.16103
699,800,44,1.13911
699,800,45,1.20096
699,800,46,1.15569
699,800,47,1.14586
699,800,48,1.25619
699,800,49,1.14949
699,1600,0,1.71363
699,1600,1,1.92516
699,1600,2,2.1443
699,1600,3,2.15141
699,1600,4,1.69934
699,1600,5,1.67759
699,1600,6,1.66837
699,1600,7,1.6611
699,1600,8,1.68696
699,1600,9,1.67687
699,1600,10,1.64163
699,1600,11,1.64768
699,1600,12,1.64406
699,1600,13,1.66882
699,1600,14,1.63817
699,1600,15,1.70952
699,1600,16,1.66852
699,1600,17,1.65514
699,1600,18,1.91223
699,1600,19,2.15303
699,1600,20,2.14212
699,1600,21,1.68952
699,1600,22,1.65034
699,1600,23,1.65728
699,1600,24,1.6751
699,1600,25,1.66973
699,1600,26,1.67761
699,1600,27,1.6838
699,1600,28,1.67621
699,1600,29,11.6124
699,1600,30,1.69405
699,1600,31,1.65977
699,1600,32,1.66723
699,1600,33,1.70247
699,1600,34,1.69719
699,1600,35,1.65891
699,1600,36,1.65164
699,1600,37,1.65872
699,1600,38,1.64158
699,1600,39,1.69639
699,1600,40,1.66007
699,1600,41,1.66027
699,1600,42,1.66299
699,1600,43,1.6617
699,1600,44,1.64119
699,1600,45,1.66175
699,1600,46,1.68248
699,1600,47,1.6664
699,1600,48,1.65523
699,1600,49,1.68456
699,3200,0,3.59404
699,3200,1,3.53686
699,3200,2,3.50223
699,3200,3,3.51706
699,3200,4,3.55165
699,3200,5,3.54583
699,3200,6,3.53648
699,3200,7,3.49244
699,3200,8,3.55828
699,3200,9,3.52966
699,3200,10,3.47693
699,3200,11,3.49082
699,3200,12,3.47857
699,3200,13,3.48811
699,3200,14,3.47679
699,3200,15,12.5046
699,3200,16,3.48254
699,3200,17,3.514
699,3200,18,3.48806
699,3200,19,3.48762
699,3200,20,3.49671
699,3200,21,3.49784
699,3200,22,3.54135
699,3200,23,3.49665
699,3200,24,3.50932
699,3200,25,3.55196
699,3200,26,3.4967
699,3200,27,3.47256
699,3200,28,3.53239
699,3200,29,3.45159
699,3200,30,3.43499
699,3200,31,3.49493
699,3200,32,3.45883
699,3200,33,3.45903
699,3200,34,3.46333
699,3200,35,3.44687
699,3200,36,3.42735
699,3200,37,3.45528
699,3200,38,3.44451
699,3200,39,3.46295
699,3200,40,3.48257
699,3200,41,12.6474
699,3200,42,3.50055
699,3200,43,3.97255
699,3200,44,3.81913
699,3200,45,3.5141
699,3200,46,3.5337
699,3200,47,3.51683
699,3200,48,3.54277
699,3200,49,3.54136
699,6400,0,7.162
699,6400,1,6.22833
699,6400,2,6.14549
699,6400,3,6.18025
699,6400,4,6.21966
699,6400,5,7.00974
699,6400,6,6.11934
699,6400,7,6.18073
699,6400,8,15.1813
699,6400,9,6.24947
699,6400,10,6.15307
699,6400,11,6.1838
699,6400,12,6.95739
699,6400,13,6.25825
699,6400,14,6.16779
699,6400,15,6.20563
699,6400,16,6.24741
699,6400,17,7.16668
699,6400,18,6.3603
699,6400,19,6.3322
699,6400,20,6.16765
699,6400,21,7.19065
699,6400,22,6.17658
699,6400,23,14.3028
699,6400,24,7.01432
699,6400,25,6.25566
699,6400,26,6.13483
699,6400,27,6.15034
699,6400,28,6.16523
699,6400,29,7.11906
699,6400,30,6.1644
699,6400,31,6.16827
699,6400,32,6.25483
699,6400,33,7.15408
699,6400,34,6.25637
699,6400,35,6.12086
699,6400,36,6.16876
699,6400,37,16.7369
699,6400,38,6.19763
699,6400,39,6.17474
699,6400,40,6.32216
699,6400,41,7.27692
699,6400,42,6.16224
699,6400,43,6.16726
699,6400,44,6.15237
699,6400,45,6.50787
699,6400,46,6.67573
699,6400,47,6.1541
699,6400,48,6.16081
699,6400,49,6.18451
699,10000,0,18.5091
699,10000,1,9.43988
699,10000,2,10.672
699,10000,3,9.38286
699,10000,4,9.38569
699,10000,5,10.6739
699,10000,6,9.52087
699,10000,7,9.3966
699,10000,8,10.7
699,10000,9,9.45684
699,10000,10,19.9484
699,10000,11,9.51004
699,10000,12,9.39001
699,10000,13,10.7041
699,10000,14,9.39872
699,10000,15,9.40531
699,10000,16,10.7085
699,10000,17,9.38222
699,10000,18,9.37195
699,10000,19,18.2249
699,10000,20,9.4338
699,10000,21,10.0163
699,10000,22,9.83965
699,10000,23,9.41129
699,10000,24,9.75112
699,10000,25,10.0352
699,10000,26,9.37849
699,10000,27,9.63727
699,10000,28,18.313
699,10000,29,9.49423
699,10000,30,10.5598
699,10000,31,9.40308
699,10000,32,9.41768
699,10000,33,10.7479
699,10000,34,9.39842
699,10000,35,9.40882
699,10000,36,10.6615
699,10000,37,19.5195
699,10000,38,10.6974
699,10000,39,9.41244
699,10000,40,9.38852
699,10000,41,10.6879
699,10000,42,9.3857
699,10000,43,9.49733
699,10000,44,10.7047
699,10000,45,9.54315
699,10000,46,9.3965
699,10000,47,18.1282
699,10000,48,9.45185
699,10000,49,10.7346
600,1,0,0.54676
600,1,1,0.194417
600,1,2,0.169386
600,1,3,0.170576
600,1,4,0.162666
600,1,5,0.160545
600,1,6,0.158256
600,1,7,0.167806
600,1,8,0.160755
600,1,9,0.159195
600,1,10,0.165246
600,1,11,0.261549
600,1,12,0.159036
600,1,13,0.152915
600,1,14,0.149766
600,1,15,0.149585
600,1,16,0.149785
600,1,17,0.148405
600,1,18,0.148066
600,1,19,0.156555
600,1,20,0.149186
600,1,21,0.150576
600,1,22,0.149455
600,1,23,0.149595
600,1,24,0.152266
600,1,25,0.155375
600,1,26,0.151376
600,1,27,0.149665
600,1,28,0.148615
600,1,29,0.150385
600,1,30,0.149056
600,1,31,0.149145
600,1,32,0.153365
600,1,33,0.150956
600,1,34,0.148995
600,1,35,0.148875
600,1,36,0.148536
600,1,37,0.148145
600,1,38,0.147295
600,1,39,0.157506
600,1,40,0.148935
600,1,41,0.147725
600,1,42,0.149015
600,1,43,0.148266
600,1,44,0.148905
600,1,45,0.156235
600,1,46,0.150026
600,1,47,0.149385
600,1,48,0.149465
600,1,49,0.147815
600,2,0,0.258909
600,2,1,0.268939
600,2,2,0.241249
600,2,3,0.250899
600,2,4,0.236468
600,2,5,0.245219
600,2,6,0.227978
600,2,7,0.218057
600,2,8,0.253169
600,2,9,0.248049
600,2,10,0.223888
600,2,11,0.215598
600,2,12,0.216247
600,2,13,0.218528
600,2,14,0.213498
600,2,15,0.213417
600,2,16,0.212768
600,2,17,0.213467
600,2,18,0.215278
600,2,19,0.211307
600,2,20,0.209518
600,2,21,0.212077
600,2,22,0.210997
600,2,23,0.237959
600,2,24,0.215717
600,2,25,0.216927
600,2,26,0.212918
600,2,27,0.214937
600,2,28,0.215648
600,2,29,0.231978
600,2,30,0.219508
600,2,31,0.215347
600,2,32,0.214688
600,2,33,0.212217
600,2,34,0.209797
600,2,35,0.213068
600,2,36,0.218838
600,2,37,0.215678
600,2,38,0.220097
600,2,39,0.217607
600,2,40,0.210938
600,2,41,0.215757
600,2,42,0.225148
600,2,43,0.212798
600,2,44,0.214217
600,2,45,0.213047
600,2,46,0.216178
600,2,47,0.213507
600,2,48,0.211298
600,2,49,0.209227
600,4,0,0.246329
600,4,1,0.250529
600,4,2,0.236978
600,4,3,0.232268
600,4,4,0.233629
600,4,5,0.219287
600,4,6,0.217007
600,4,7,0.218038
600,4,8,0.216127
600,4,9,0.220277
600,4,10,0.214708
600,4,11,0.213798
600,4,12,0.213517
600,4,13,0.216798
600,4,14,0.214057
600,4,15,0.211638
600,4,16,0.217887
600,4,17,0.213447
600,4,18,0.221238
600,4,19,0.216557
600,4,20,0.212998
600,4,21,0.213657
600,4,22,0.212227
600,4,23,0.221598
600,4,24,0.221888
600,4,25,0.217528
600,4,26,0.215188
600,4,27,0.218097
600,4,28,0.220768
600,4,29,0.224828
600,4,30,0.217988
600,4,31,0.212307
600,4,32,0.218547
600,4,33,0.215528
600,4,34,0.212727
600,4,35,0.210698
600,4,36,0.216257
600,4,37,0.213528
600,4,38,0.210437
600,4,39,0.214988
600,4,40,0.215528
600,4,41,0.219008
600,4,42,0.217008
600,4,43,0.212687
600,4,44,0.210068
600,4,45,0.211267
600,4,46,0.246619
600,4,47,0.213088
600,4,48,0.220668
600,4,49,0.235219
600,8,0,0.27956
600,8,1,0.253709
600,8,2,0.250549
600,8,3,0.243859
600,8,4,0.247949
600,8,5,0.248039
600,8,6,0.240059
600,8,7,0.236298
600,8,8,0.240719
600,8,9,0.236118
600,8,10,0.250829
600,8,11,0.239388
600,8,12,0.241249
600,8,13,0.236498
600,8,14,0.234918
600,8,15,0.234508
600,8,16,0.246589
600,8,17,0.237028
600,8,18,0.233788
600,8,19,0.239819
600,8,20,0.238968
600,8,21,0.240848
600,8,22,0.245378
600,8,23,0.235248
600,8,24,0.238318
600,8,25,0.232048
600,8,26,0.232238
600,8,27,0.235199
600,8,28,0.233558
600,8,29,0.245949
600,8,30,0.234228
600,8,31,0.237498
600,8,32,0.238569
600,8,33,0.240148
600,8,34,0.235818
600,8,35,0.233229
600,8,36,0.232308
600,8,37,0.238318
600,8,38,0.235209
600,8,39,0.235188
600,8,40,0.233638
600,8,41,0.252439
600,8,42,0.239329
600,8,43,0.232998
600,8,44,0.233258
600,8,45,0.236748
600,8,46,0.245669
600,8,47,0.239378
600,8,48,0.233979
600,8,49,0.236558
600,16,0,0.293921
600,16,1,0.28412
600,16,2,0.27724
600,16,3,0.28449
600,16,4,0.27346
600,16,5,0.27917
600,16,6,0.28056
600,16,7,0.27419
600,16,8,0.272689
600,16,9,0.27064
600,16,10,0.275079
600,16,11,0.271419
600,16,12,0.27089
600,16,13,0.270299
600,16,14,0.27864
600,16,15,0.269979
600,16,16,0.26937
600,16,17,0.27735
600,16,18,0.271959
600,16,19,0.2693
600,16,20,0.2886
600,16,21,0.323621
600,16,22,0.29358
600,16,23,0.282
600,16,24,0.28039
600,16,25,0.274509
600,16,26,0.27214
600,16,27,0.27061
600,16,28,0.30611
600,16,29,0.27889
600,16,30,0.27496
600,16,31,0.27578
600,16,32,0.272919
600,16,33,0.2704
600,16,34,0.27928
600,16,35,0.276109
600,16,36,0.290821
600,16,37,0.278289
600,16,38,0.27668
600,16,39,0.27195
600,16,40,0.270249
600,16,41,0.27083
600,16,42,0.2721
600,16,43,0.271399
600,16,44,0.269919
600,16,45,0.270829
600,16,46,0.305141
600,16,47,0.28294
600,16,48,0.276439
600,16,49,0.276219
600,32,0,0.364633
600,32,1,0.357373
600,32,2,0.359792
600,32,3,0.354313
600,32,4,0.350662
600,32,5,0.358223
600,32,6,0.353832
600,32,7,0.357082
600,32,8,0.354003
600,32,9,0.352123
600,32,10,0.362203
600,32,11,0.358392
600,32,12,0.355393
600,32,13,0.358132
600,32,14,0.355113
600,32,15,0.374153
600,32,16,0.361763
600,32,17,0.356322
600,32,18,0.359053
600,32,19,0.354692
600,32,20,0.354402
600,32,21,0.357493
600,32,22,0.354142
600,32,23,0.355252
600,32,24,0.362972
600,32,25,0.356133
600,32,26,0.353882
600,32,27,0.358943
600,32,28,0.356293
600,32,29,0.356132
600,32,30,0.359043
600,32,31,0.355642
600,32,32,0.359663
600,32,33,0.354742
600,32,34,0.354862
600,32,35,0.356472
600,32,36,0.355752
600,32,37,0.354972
600,32,38,0.366252
600,32,39,0.358922
600,32,40,0.354043
600,32,41,0.361422
600,32,42,0.357443
600,32,43,0.353452
600,32,44,0.360782
600,32,45,0.354093
600,32,46,0.359092
600,32,47,0.355193
600,32,48,0.367043
600,32,49,0.363313
600,64,0,0.522728
600,64,1,0.517649
600,64,2,0.509048
600,64,3,0.512268
600,64,4,0.506698
600,64,5,0.511978
600,64,6,0.508547
600,64,7,0.511867
600,64,8,0.510749
600,64,9,0.509918
600,64,10,0.511527
600,64,11,0.527009
600,64,12,0.518958
600,64,13,0.509158
600,64,14,0.509468
600,64,15,0.510628
600,64,16,0.511288
600,64,17,0.508708
600,64,18,0.521029
600,64,19,0.511477
600,64,20,0.514069
600,64,21,0.509217
600,64,22,0.512907
600,64,23,0.507677
600,64,24,0.514218
600,64,25,0.508538
600,64,26,0.510627
600,64,27,0.508288
600,64,28,0.510838
600,64,29,0.507738
600,64,30,0.516658
600,64,31,0.512208
600,64,32,0.513028
600,64,33,0.509307
600,64,34,0.509158
600,64,35,0.507538
600,64,36,0.510668
600,64,37,0.506028
600,64,38,0.512318
600,64,39,0.507118
600,64,40,0.527178
600,64,41,0.507088
600,64,42,0.519819
600,64,43,0.506247
600,64,44,0.511078
600,64,45,0.505248
600,64,46,0.509948
600,64,47,0.507368
600,64,48,0.505418
600,64,49,0.508488
600,100,0,0.769938
600,100,1,0.703554
600,100,2,0.607992
600,100,3,0.598371
600,100,4,0.58084
600,100,5,0.587581
600,100,6,0.57819
600,100,7,0.577991
600,100,8,0.678704
600,100,9,0.559999
600,100,10,0.56467
600,100,11,0.56038
600,100,12,0.56299
600,100,13,0.56284
600,100,14,0.56171
600,100,15,0.565509
600,100,16,0.56578
600,100,17,0.575741
600,100,18,0.56628
600,100,19,0.56664
600,100,20,0.56236
600,100,21,0.56658
600,100,22,0.56601
600,100,23,0.56076
600,100,24,0.56494
600,100,25,0.5622
600,100,26,0.56356
600,100,27,0.57433
600,100,28,0.56991
600,100,29,0.56092
600,100,30,0.56921
600,100,31,0.5636
600,100,32,0.562
600,100,33,0.5677
600,100,34,0.56736
600,100,35,0.57195
600,100,36,0.56124
600,100,37,0.56608
600,100,38,0.56675
600,100,39,0.56091
600,100,40,0.56871
600,100,41,0.56037
600,100,42,0.56336
600,100,43,8.15632
600,100,44,0.57805
600,100,45,0.56691
600,100,46,0.56572
600,100,47,0.56947
600,100,48,0.568609
600,100,49,0.56168
600,200,0,0.606111
600,200,1,0.591891
600,200,2,0.57338
600,200,3,0.56909
600,200,4,0.57865
600,200,5,0.58016
600,200,6,0.57522
600,200,7,0.57897
600,200,8,0.5696
600,200,9,0.57323
600,200,10,0.571
600,200,11,0.57438
600,200,12,0.5697
600,200,13,0.57018
600,200,14,0.57119
600,200,15,0.56924
600,200,16,0.56917
600,200,17,0.56826
600,200,18,0.572471
600,200,19,0.58214
600,200,20,0.57131
600,200,21,0.57258
600,200,22,0.57403
600,200,23,0.586511
600,200,24,0.571491
600,200,25,0.58282
600,200,26,0.57584
600,200,27,0.56988
600,200,28,0.56984
600,200,29,0.56851
600,200,30,0.5673
600,200,31,0.624862
600,200,32,0.707755
600,200,33,0.705815
600,200,34,0.703205
600,200,35,0.695794
600,200,36,0.698535
600,200,37,0.701605
600,200,38,0.704684
600,200,39,0.5729
600,200,40,0.56792
600,200,41,0.5665
600,200,42,0.57012
600,200,43,0.568961
600,200,44,0.57109
600,200,45,0.57205
600,200,46,0.56893
600,200,47,0.57076
600,200,48,0.57947
600,200,49,0.574451
600,400,0,0.637642
600,400,1,0.622822
600,400,2,0.613422
600,400,3,0.615171
600,400,4,0.602562
600,400,5,0.608291
600,400,6,0.583441
600,400,7,0.611381
600,400,8,0.633322
600,400,9,0.597761
600,400,10,0.58911
600,400,11,0.590381
600,400,12,0.600921
600,400,13,0.603301
600,400,14,0.589251
600,400,15,0.624342
600,400,16,0.595431
600,400,17,0.606891
600,400,18,0.605562
600,400,19,0.606961
600,400,20,0.611282
600,400,21,0.610001
600,400,22,0.596461
600,400,23,0.598621
600,400,24,0.600441
600,400,25,0.595561
600,400,26,0.587281
600,400,27,0.606391
600,400,28,0.735595
600,400,29,0.739636
600,400,30,0.727236
600,400,31,0.739906
600,400,32,0.740696
600,400,33,0.725536
600,400,34,0.754066
600,400,35,0.602291
600,400,36,0.601951
600,400,37,0.602081
600,400,38,0.58496
600,400,39,0.5925
600,400,40,0.585991
600,400,41,0.596671
600,400,42,0.595731
600,400,43,0.610941
600,400,44,0.596052
600,400,45,0.606482
600,400,46,0.587331
600,400,47,0.609472
600,400,48,0.600111
600,400,49,0.597851
600,800,0,1.13651
600,800,1,1.012
600,800,2,1.02416
600,800,3,1.08997
600,800,4,1.09392
600,800,5,1.01177
600,800,6,1.00536
600,800,7,1.10536
600,800,8,1.00822
600,800,9,1.01616
600,800,10,1.00685
600,800,11,1.1051
600,800,12,1.09851
600,800,13,1.33801
600,800,14,1.31982
600,800,15,1.32814
600,800,16,1.29629
600,800,17,12.1402
600,800,18,1.25592
600,800,19,1.04986
600,800,20,1.11109
600,800,21,1.01005
600,800,22,1.00091
600,800,23,1.00519
600,800,24,1.0722
600,800,25,1.00081
600,800,26,1.00671
600,800,27,1.00103
600,800,28,1.074
600,800,29,1.03625
600,800,30,1.30691
600,800,31,1.30683
600,800,32,1.30048
600,800,33,1.30554
600,800,34,1.02058
600,800,35,1.02528
600,800,36,1.11268
600,800,37,1.00956
600,800,38,1.00144
600,800,39,1.00013
600,800,40,1.07712
600,800,41,1.00555
600,800,42,1.00146
600,800,43,1.0026
600,800,44,1.07327
600,800,45,0.999815
600,800,46,1.02341
600,800,47,1.00148
600,800,48,1.09113
600,800,49,1.0032
600,1600,0,1.47899
600,1600,1,1.46918
600,1600,2,1.44589
600,1600,3,1.58393
600,1600,4,1.90508
600,1600,5,1.89924
600,1600,6,1.68304
600,1600,7,1.46556
600,1600,8,1.45548
600,1600,9,1.45766
600,1600,10,1.44657
600,1600,11,1.4465
600,1600,12,1.44047
600,1600,13,1.45631
600,1600,14,1.45711
600,1600,15,1.47919
600,1600,16,1.45104
600,1600,17,1.56463
600,1600,18,1.46527
600,1600,19,1.47172
600,1600,20,1.46791
600,1600,21,1.45495
600,1600,22,1.44604
600,1600,23,1.84915
600,1600,24,1.89465
600,1600,25,1.89219
600,1600,26,1.44405
600,1600,27,1.45223
600,1600,28,1.44625
600,1600,29,1.46381
600,1600,30,1.45369
600,1600,31,1.44694
600,1600,32,1.45543
600,1600,33,1.49982
600,1600,34,12.3646
600,1600,35,1.79033
600,1600,36,1.89982
600,1600,37,1.91215
600,1600,38,1.48859
600,1600,39,1.53009
600,1600,40,1.49653
600,1600,41,1.55812
600,1600,42,1.44551
600,1600,43,1.47281
600,1600,44,1.45169
600,1600,45,1.45407
600,1600,46,1.4564
600,1600,47,1.45704
600,1600,48,1.43774
600,1600,49,1.46296
600,3200,0,2.95298
600,3200,1,3.05724
600,3200,2,3.4095
600,3200,3,3.08487
600,3200,4,3.03742
600,3200,5,3.05325
600,3200,6,3.03598
600,3200,7,3.04936
600,3200,8,3.02687
600,3200,9,3.04123
600,3200,10,3.02323
600,3200,11,3.18763
600,3200,12,3.38193
600,3200,13,3.07685
600,3200,14,3.03453
600,3200,15,3.04038
600,3200,16,3.02388
600,3200,17,3.02645
600,3200,18,3.02608
600,3200,19,3.02846
600,3200,20,13.0899
600,3200,21,3.03092
600,3200,22,3.0981
600,3200,23,3.04964
600,3200,24,3.09884
600,3200,25,3.05579
600,3200,26,3.03884
600,3200,27,3.10467
600,3200,28,3.42249
600,3200,29,3.07594
600,3200,30,3.06208
600,3200,31,3.05456
600,3200,32,3.03806
600,3200,33,3.018
600,3200,34,3.00709
600,3200,35,3.01883
600,3200,36,3.00233
600,3200,37,3.34277
600,3200,38,3.24282
600,3200,39,3.01026
600,3200,40,3.00342
600,3200,41,3.00202
600,3200,42,3.03065
600,3200,43,3.0203
600,3200,44,3.00368
600,3200,45,3.01132
600,3200,46,3.00004
600,3200,47,3.40438
600,3200,48,3.00414
600,3200,49,12.1825
600,6400,0,5.18905
600,6400,1,5.72007
600,6400,2,5.66433
600,6400,3,5.1984
600,6400,4,5.25907
600,6400,5,5.3087
600,6400,6,5.21932
600,6400,7,6.55148
600,6400,8,5.24858
600,6400,9,5.18546
600,6400,10,5.1673
600,6400,11,5.16877
600,6400,12,5.46442
600,6400,13,5.98274
600,6400,14,5.15508
600,6400,15,5.20835
600,6400,16,16.1418
600,6400,17,5.3938
600,6400,18,5.25089
600,6400,19,5.21657
600,6400,20,5.19828
600,6400,21,5.34424
600,6400,22,6.165
600,6400,23,5.20638
600,6400,24,5.15963
600,6400,25,5.22315
600,6400,26,5.2048
600,6400,27,6.00089
600,6400,28,5.526
600,6400,29,5.22917
600,6400,30,5.16335
600,6400,31,5.18076
600,6400,32,15.4529
600,6400,33,5.24887
600,6400,34,5.25972
600,6400,35,5.20789
600,6400,36,5.45973
600,6400,37,6.03378
600,6400,38,5.13823
600,6400,39,5.18911
600,6400,40,5.17674
600,6400,41,5.23184
600,6400,42,6.13232
600,6400,43,5.29774
600,6400,44,5.19344
600,6400,45,5.18356
600,6400,46,5.29331
600,6400,47,5.36947
600,6400,48,6.17135
600,6400,49,14.4519
600,10000,0,8.45715
600,10000,1,9.30089
600,10000,2,8.07085
600,10000,3,8.02843
600,10000,4,9.29665
600,10000,5,8.06998
600,10000,6,8.24446
600,10000,7,8.42995
600,10000,8,8.73475
600,10000,9,8.05975
600,10000,10,18.9874
600,10000,11,8.09578
600,10000,12,7.99646
600,10000,13,8.47665
600,10000,14,8.87274
